host,service,pid,target,message,hour,minute,second,day_of_week,day,month,time_delta
171056740,cron,8158,0,Started Log rotation,0,35,25,1,27,2,133579.0
-5853922760334480549,sshd,7490,0,Accepted publickey for deploy from 172.16.0.25,0,41,23,1,27,2,133937.0
172823800,cron,6236,0,Started Log rotation,0,47,33,1,27,2,134307.0
3439435287861071516,service,2315,0,Started mysql service,0,50,4,1,27,2,134458.0
172823800,cron,4582,0,Started Daily backup,1,5,11,1,27,2,135365.0
3439435287861071516,service,9386,0,Started cron service,1,22,29,1,27,2,136403.0
172823800,sshd,4681,0,Accepted publickey for admin from 172.16.0.25,1,44,7,1,27,2,137701.0
3439435287861071516,sudo,5320,0,ubuntu : TTY=pts/2 ; COMMAND=cat /var/log/syslog,1,47,1,1,27,2,137875.0
171056740,sshd,5424,0,Accepted publickey for developer from 172.16.0.25,1,53,16,1,27,2,138250.0
-5853922760334480549,sudo,4482,0,admin : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,1,54,22,1,27,2,138316.0
172823800,cron,9398,0,Started Daily backup,2,1,7,1,27,2,138721.0
-5853922760334480549,systemd,5141,0,Started System maintenance,2,1,7,1,27,2,138721.0
171056740,sudo,2150,0,ci-cd : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,2,27,16,1,27,2,140290.0
-5853922760334480549,systemd,6190,0,Started Daily backup,2,27,51,1,27,2,140325.0
-5853922760334480549,service,1524,0,Started docker service,2,35,39,1,27,2,140793.0
-5853922760334480549,cron,6131,0,Started Log rotation,2,36,50,1,27,2,140864.0
171056740,systemd,7365,0,Started Log rotation,2,48,36,1,27,2,141570.0
-5853922760334480549,service,6675,0,Started nginx service,3,0,58,1,27,2,142312.0
-5853922760334480549,sshd,6450,0,Failed password for ubuntu from 10.0.0.50 port 47032,3,4,51,1,27,2,142545.0
172823800,sshd,2521,0,Accepted publickey for admin from 85.245.107.41,3,26,19,1,27,2,143833.0
171056740,sudo,6895,0,ubuntu : TTY=pts/2 ; COMMAND=git pull,3,27,54,1,27,2,143928.0
-5853922760334480549,sshd,2524,0,Accepted publickey for ubuntu from 192.168.1.100,3,43,42,1,27,2,144876.0
171056740,sudo,2278,0,ci-cd : TTY=pts/1 ; COMMAND=ls -la,3,55,56,1,27,2,145610.0
171056740,sudo,1271,0,deploy : TTY=pts/0 ; COMMAND=ls -la,4,18,12,1,27,2,146946.0
172823800,systemd,1450,0,Started Log rotation,4,18,44,1,27,2,146978.0
172823800,sudo,7279,0,backup : TTY=pts/0 ; COMMAND=git pull,4,30,33,1,27,2,147687.0
172823800,cron,5806,0,Started System maintenance,4,35,45,1,27,2,147999.0
171056740,pure-ftpd,9627,0,"Connection from 172.16.0.25, user web_upload, command STOR backup.zip",4,40,19,1,27,2,148273.0
171056740,service,3472,0,Started docker service,4,40,53,1,27,2,148307.0
3439435287861071516,systemd,8190,0,Started Daily backup,4,42,24,1,27,2,148398.0
172823800,service,9219,0,Started nginx service,4,52,37,1,27,2,149011.0
171056740,sshd,5462,1,Invalid user admin from 51.15.20.30,5,2,37,1,27,2,149611.0
171056740,sshd,5463,1,Invalid user test from 51.15.20.30,5,2,39,1,27,2,149613.0
171056740,sshd,5461,1,Invalid user test from 51.15.20.30,5,2,40,1,27,2,149614.0
171056740,sshd,5464,1,Invalid user admin from 51.15.20.30,5,2,41,1,27,2,149615.0
171056740,sshd,5460,1,Invalid user guest from 51.15.20.30,5,2,42,1,27,2,149616.0
171056740,sshd,5480,1,Failed password for test from 51.15.20.30 port 56352,5,3,27,1,27,2,149661.0
171056740,sshd,5468,1,Failed password for user123 from 51.15.20.30 port 55498,5,3,44,1,27,2,149678.0
171056740,sshd,5472,1,Failed password for admin from 51.15.20.30 port 32175,5,3,46,1,27,2,149680.0
171056740,sshd,5483,1,Failed password for admin from 51.15.20.30 port 47988,5,3,49,1,27,2,149683.0
171056740,sshd,5467,1,Failed password for admin from 51.15.20.30 port 53641,5,3,57,1,27,2,149691.0
171056740,sshd,5474,1,Failed password for guest from 51.15.20.30 port 55454,5,4,17,1,27,2,149711.0
171056740,sshd,5473,1,Failed password for root from 51.15.20.30 port 41103,5,4,48,1,27,2,149742.0
171056740,sshd,5482,1,Failed password for user123 from 51.15.20.30 port 30293,5,5,10,1,27,2,149764.0
171056740,sshd,5475,1,Failed password for test from 51.15.20.30 port 54331,5,5,13,1,27,2,149767.0
171056740,sshd,5471,1,Failed password for test from 51.15.20.30 port 54258,5,6,9,1,27,2,149823.0
171056740,sshd,5469,1,Failed password for user123 from 51.15.20.30 port 51294,5,6,10,1,27,2,149824.0
171056740,sshd,5481,1,Failed password for user123 from 51.15.20.30 port 55391,5,6,28,1,27,2,149842.0
171056740,sshd,5477,1,Failed password for user123 from 51.15.20.30 port 48887,5,6,32,1,27,2,149846.0
171056740,sshd,5476,1,Failed password for oracle from 51.15.20.30 port 50415,5,6,32,1,27,2,149846.0
171056740,sshd,5479,1,Failed password for oracle from 51.15.20.30 port 50111,5,6,47,1,27,2,149861.0
171056740,sshd,5465,1,Failed password for oracle from 51.15.20.30 port 46010,5,6,58,1,27,2,149872.0
171056740,sshd,5470,1,Failed password for user123 from 51.15.20.30 port 39396,5,7,0,1,27,2,149874.0
171056740,sshd,5466,1,Failed password for user123 from 51.15.20.30 port 38872,5,7,14,1,27,2,149888.0
171056740,sshd,5478,1,Failed password for oracle from 51.15.20.30 port 40681,5,7,30,1,27,2,149904.0
171056740,cron,8735,0,Started Daily backup,5,38,32,1,27,2,151766.0
171056740,service,2605,0,Started redis service,5,48,21,1,27,2,152355.0
3439435287861071516,cron,1673,0,Started System maintenance,5,56,12,1,27,2,152826.0
171056740,service,6395,0,Started mysql service,6,13,41,1,27,2,153875.0
172823800,service,9693,0,Started redis service,6,36,34,1,27,2,155248.0
171056740,sshd,7720,0,Accepted publickey for backup from 192.168.1.100,6,39,45,1,27,2,155439.0
3439435287861071516,sshd,1961,0,Accepted publickey for deploy from 192.168.1.100,6,41,0,1,27,2,155514.0
172823800,cron,5148,0,Started Log rotation,6,41,30,1,27,2,155544.0
3439435287861071516,service,9882,0,Started mysql service,6,59,42,1,27,2,156636.0
-5853922760334480549,cron,4033,0,Started Daily backup,7,5,3,1,27,2,156957.0
171056740,cron,3341,0,Started Daily backup,7,14,58,1,27,2,157552.0
172823800,service,4501,0,Started docker service,7,18,12,1,27,2,157746.0
3439435287861071516,service,7902,0,Started mysql service,7,19,10,1,27,2,157804.0
172823800,sudo,4153,0,deploy : TTY=pts/0 ; COMMAND=cat /var/log/syslog,7,27,46,1,27,2,158320.0
172823800,service,1407,0,Started docker service,7,30,31,1,27,2,158485.0
3439435287861071516,cron,2861,0,Started Daily backup,7,48,18,1,27,2,159552.0
-5853922760334480549,sudo,4376,0,developer : TTY=pts/1 ; COMMAND=apt update,7,55,30,1,27,2,159984.0
172823800,cron,7772,0,Started Log rotation,8,1,52,1,27,2,160366.0
172823800,cron,2349,0,Started Daily backup,8,5,10,1,27,2,160564.0
3439435287861071516,cron,3494,0,Started System maintenance,8,22,48,1,27,2,161622.0
172823800,cron,8628,0,Started Daily backup,8,43,31,1,27,2,162865.0
172823800,sudo,8569,0,ubuntu : TTY=pts/0 ; COMMAND=apt update,8,57,25,1,27,2,163699.0
172823800,cron,5184,0,Started Log rotation,9,4,41,1,27,2,164135.0
-5853922760334480549,cron,4036,0,Started Log rotation,9,7,54,1,27,2,164328.0
-5853922760334480549,cron,1651,0,Started System maintenance,9,23,57,1,27,2,165291.0
171056740,pure-ftpd,6275,1,Anonymous login attempted from 45.227.253.109,9,34,28,1,27,2,165922.0
172823800,sudo,7125,0,ci-cd : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l,9,36,11,1,27,2,166025.0
3439435287861071516,systemd,5548,0,Started Daily backup,9,55,56,1,27,2,167210.0
172823800,vsftpd,8233,1,Failed password for web_upload from 220.135.151.1,9,59,22,1,27,2,167416.0
172823800,vsftpd,7287,1,Failed password for backup from 220.135.151.1,9,59,39,1,27,2,167433.0
172823800,pure-ftpd,8145,1,Failed password for ftp_user from 220.135.151.1,9,59,54,1,27,2,167448.0
172823800,pure-ftpd,6827,1,Failed password for web_upload from 220.135.151.1,10,0,14,1,27,2,167468.0
172823800,pure-ftpd,5917,1,Failed password for web_upload from 220.135.151.1,10,0,15,1,27,2,167469.0
-5853922760334480549,pure-ftpd,5298,0,"Connection from 172.16.0.25, user backup, command CWD /uploads",10,4,10,1,27,2,167704.0
171056740,cron,8928,0,Started System maintenance,10,15,13,1,27,2,168367.0
171056740,systemd,6736,0,Started Daily backup,10,18,7,1,27,2,168541.0
3439435287861071516,sshd,3072,0,Accepted publickey for admin from 85.245.107.41,10,28,7,1,27,2,169141.0
171056740,cron,3522,0,Started Log rotation,10,59,57,1,27,2,171051.0
171056740,cron,8484,0,Started System maintenance,11,1,13,1,27,2,171127.0
3439435287861071516,service,6385,0,Started docker service,11,2,39,1,27,2,171213.0
3439435287861071516,cron,8822,0,Started Daily backup,11,2,43,1,27,2,171217.0
3439435287861071516,systemd,4905,0,Started System maintenance,11,5,54,1,27,2,171408.0
172823800,sshd,5853,0,Accepted publickey for backup from 172.16.0.25,11,7,10,1,27,2,171484.0
172823800,sshd,5858,0,Accepted publickey for developer from 192.168.1.100,11,8,29,1,27,2,171563.0
171056740,service,9681,0,Started redis service,11,10,43,1,27,2,171697.0
-5853922760334480549,service,7090,0,Started cron service,11,10,56,1,27,2,171710.0
3439435287861071516,service,6460,0,Started redis service,11,11,25,1,27,2,171739.0
-5853922760334480549,vsftpd,5254,0,"Connection from 10.0.0.50, user ftp_user, command RETR file.txt",11,18,53,1,27,2,172187.0
3439435287861071516,sshd,5197,0,Accepted publickey for backup from 192.168.1.100,11,23,4,1,27,2,172438.0
3439435287861071516,sshd,3719,0,Accepted publickey for deploy from 192.168.1.100,11,28,6,1,27,2,172740.0
3439435287861071516,cron,2841,0,Started Log rotation,11,33,21,1,27,2,173055.0
3439435287861071516,service,4710,0,Started docker service,11,50,5,1,27,2,174059.0
172823800,sudo,4161,0,developer : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,11,54,34,1,27,2,174328.0
172823800,cron,3677,0,Started Log rotation,12,7,15,1,27,2,175089.0
172823800,systemd,4175,0,Started Log rotation,12,20,31,1,27,2,175885.0
172823800,service,8409,0,Started postgres service,12,43,33,1,27,2,177267.0
171056740,service,2069,0,Started mysql service,12,51,9,1,27,2,177723.0
172823800,sshd,3852,0,Accepted publickey for developer from 85.245.107.41,12,53,2,1,27,2,177836.0
171056740,sshd,5426,0,Accepted publickey for ci-cd from 172.16.0.25,13,2,41,1,27,2,178415.0
3439435287861071516,service,3033,0,Started nginx service,13,5,26,1,27,2,178580.0
172823800,service,5802,0,Started cron service,13,7,35,1,27,2,178709.0
172823800,service,9952,0,Started redis service,13,29,45,1,27,2,180039.0
171056740,sshd,8905,0,Accepted publickey for ubuntu from 192.168.1.100,13,32,46,1,27,2,180220.0
3439435287861071516,service,1758,0,Started postgres service,13,37,40,1,27,2,180514.0
3439435287861071516,proftpd,6962,0,"Connection from 192.168.1.100, user ftp_user, command CWD /uploads",13,51,59,1,27,2,181373.0
172823800,cron,4518,0,Started System maintenance,14,2,2,1,27,2,181976.0
-5853922760334480549,service,1300,0,Started mysql service,14,7,9,1,27,2,182283.0
-5853922760334480549,cron,4083,0,Started System maintenance,14,10,54,1,27,2,182508.0
3439435287861071516,service,5276,0,Started nginx service,14,43,26,1,27,2,184460.0
3439435287861071516,sshd,9753,0,Accepted publickey for ci-cd from 172.16.0.25,14,43,38,1,27,2,184472.0
172823800,sudo,3430,0,deploy : TTY=pts/2 ; COMMAND=cat /var/log/syslog,15,0,57,1,27,2,185511.0
172823800,service,7621,0,Started docker service,15,28,42,1,27,2,187176.0
172823800,vsftpd,4338,0,"Connection from 172.16.0.25, user backup, command LIST",15,39,22,1,27,2,187816.0
3439435287861071516,sudo,6142,0,backup : TTY=pts/2 ; COMMAND=cd /var/www,15,50,19,1,27,2,188473.0
-5853922760334480549,sudo,6202,0,admin : TTY=pts/0 ; COMMAND=ls -la,15,50,50,1,27,2,188504.0
172823800,systemd,7465,0,Started System maintenance,15,52,34,1,27,2,188608.0
171056740,systemd,4887,0,Started System maintenance,16,0,25,1,27,2,189079.0
172823800,sshd,5591,0,Accepted publickey for ubuntu from 172.16.0.25,16,20,33,1,27,2,190287.0
3439435287861071516,sudo,7556,0,backup : TTY=pts/1 ; COMMAND=cat /var/log/syslog,16,26,35,1,27,2,190649.0
3439435287861071516,cron,7108,0,Started System maintenance,16,48,17,1,27,2,191951.0
171056740,service,2483,0,Started cron service,16,54,40,1,27,2,192334.0
171056740,service,7934,0,Started docker service,17,11,25,1,27,2,193339.0
-5853922760334480549,sudo,4350,0,admin : TTY=pts/0 ; COMMAND=ls -la,17,33,29,1,27,2,194663.0
3439435287861071516,cron,3172,0,Started Daily backup,17,36,10,1,27,2,194824.0
-5853922760334480549,service,4411,0,Started redis service,17,42,11,1,27,2,195185.0
172823800,sudo,4102,0,admin : TTY=pts/1 ; COMMAND=docker ps,17,52,59,1,27,2,195833.0
3439435287861071516,service,2731,0,Started redis service,17,53,34,1,27,2,195868.0
-5853922760334480549,cron,8242,0,Started Daily backup,17,54,42,1,27,2,195936.0
172823800,sshd,5513,0,Accepted publickey for ubuntu from 192.168.1.100,17,54,53,1,27,2,195947.0
3439435287861071516,sudo,1367,0,ci-cd : TTY=pts/0 ; COMMAND=docker ps,18,6,36,1,27,2,196650.0
171056740,cron,4061,0,Started System maintenance,18,23,32,1,27,2,197666.0
172823800,sudo,7169,0,admin : TTY=pts/1 ; COMMAND=systemctl restart nginx,18,33,48,1,27,2,198282.0
3439435287861071516,cron,2941,0,Started Daily backup,18,39,41,1,27,2,198635.0
-5853922760334480549,cron,2273,0,Started Log rotation,18,46,13,1,27,2,199027.0
171056740,vsftpd,7742,0,"Connection from 172.16.0.25, user backup, command CWD /uploads",18,49,7,1,27,2,199201.0
3439435287861071516,service,5228,0,Started redis service,18,57,52,1,27,2,199726.0
171056740,cron,3130,0,Started Daily backup,18,57,56,1,27,2,199730.0
171056740,sshd,8368,0,Accepted publickey for deploy from 10.0.0.50,19,14,47,1,27,2,200741.0
171056740,service,5882,0,Started mysql service,19,15,33,1,27,2,200787.0
171056740,systemd,2700,0,Started Log rotation,19,33,4,1,27,2,201838.0
172823800,sshd,9089,0,Accepted publickey for ubuntu from 85.245.107.41,19,50,47,1,27,2,202901.0
3439435287861071516,sudo,8133,0,developer : TTY=pts/1 ; COMMAND=cat /var/log/syslog,20,2,49,1,27,2,203623.0
-5853922760334480549,sshd,1071,0,Accepted publickey for admin from 10.0.0.50,20,12,9,1,27,2,204183.0
-5853922760334480549,systemd,3524,0,Started Daily backup,20,12,13,1,27,2,204187.0
171056740,service,1390,0,Started redis service,20,22,37,1,27,2,204811.0
172823800,cron,7170,0,Started System maintenance,20,31,43,1,27,2,205357.0
-5853922760334480549,sshd,5267,0,Accepted publickey for ubuntu from 10.0.0.50,20,42,1,1,27,2,205975.0
171056740,cron,3815,0,Started Log rotation,20,43,10,1,27,2,206044.0
-5853922760334480549,sshd,1111,0,Accepted publickey for backup from 85.245.107.41,20,44,28,1,27,2,206122.0
-5853922760334480549,sudo,5261,0,backup : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,20,49,37,1,27,2,206431.0
172823800,cron,7013,0,Started Daily backup,20,50,46,1,27,2,206500.0
-5853922760334480549,cron,1382,0,Started Daily backup,20,53,57,1,27,2,206691.0
172823800,systemd,9934,0,Started Log rotation,20,55,37,1,27,2,206791.0
-5853922760334480549,proftpd,3553,0,"Connection from 85.245.107.41, user web_upload, command RETR file.txt",20,57,32,1,27,2,206906.0
171056740,proftpd,8983,1,Failed password for backup from 51.15.20.30,20,59,39,1,27,2,207033.0
171056740,pure-ftpd,6854,1,Failed password for ftp_user from 51.15.20.30,20,59,53,1,27,2,207047.0
171056740,vsftpd,6844,1,Failed password for ftp_user from 51.15.20.30,20,59,54,1,27,2,207048.0
171056740,pure-ftpd,5002,1,Failed password for backup from 51.15.20.30,20,59,55,1,27,2,207049.0
171056740,proftpd,9176,1,Failed password for ftp_user from 51.15.20.30,21,0,0,1,27,2,207054.0
171056740,vsftpd,5909,1,Failed password for ftp_user from 51.15.20.30,21,0,4,1,27,2,207058.0
171056740,proftpd,9283,1,Failed password for backup from 51.15.20.30,21,0,8,1,27,2,207062.0
171056740,vsftpd,5113,1,Failed password for ftp_user from 51.15.20.30,21,0,13,1,27,2,207067.0
171056740,vsftpd,6280,1,Failed password for ftp_user from 51.15.20.30,21,0,15,1,27,2,207069.0
171056740,vsftpd,5082,1,Failed password for backup from 51.15.20.30,21,0,42,1,27,2,207096.0
171056740,vsftpd,7615,1,Failed password for web_upload from 51.15.20.30,21,0,56,1,27,2,207110.0
171056740,vsftpd,5561,1,Failed password for web_upload from 51.15.20.30,21,1,5,1,27,2,207119.0
172823800,cron,8020,0,Started Daily backup,21,2,21,1,27,2,207195.0
3439435287861071516,cron,6304,0,Started System maintenance,21,19,37,1,27,2,208231.0
3439435287861071516,service,8601,0,Started nginx service,21,24,29,1,27,2,208523.0
172823800,systemd,1599,0,Started System maintenance,21,25,7,1,27,2,208561.0
-5853922760334480549,cron,1410,0,Started Daily backup,21,25,59,1,27,2,208613.0
172823800,sudo,2132,0,deploy : TTY=pts/1 ; COMMAND=ls -la,21,33,53,1,27,2,209087.0
-5853922760334480549,sudo,2753,0,developer : TTY=pts/0 ; COMMAND=git pull,21,39,20,1,27,2,209414.0
3439435287861071516,sshd,4916,0,Accepted publickey for admin from 10.0.0.50,21,42,20,1,27,2,209594.0
171056740,sudo,6120,0,admin : TTY=pts/1 ; COMMAND=docker ps,22,5,32,1,27,2,210986.0
171056740,vsftpd,7627,0,"Connection from 172.16.0.25, user web_upload, command CWD /uploads",22,24,8,1,27,2,212102.0
-5853922760334480549,sshd,4245,0,Failed password for ci-cd from 192.168.1.100 port 58537,22,28,30,1,27,2,212364.0
171056740,systemd,3676,0,Started Daily backup,22,40,1,1,27,2,213055.0
172823800,sshd,5068,0,Failed password for admin from 85.245.107.41 port 55032,22,46,43,1,27,2,213457.0
3439435287861071516,cron,4414,0,Started System maintenance,22,47,1,1,27,2,213475.0
171056740,cron,9553,0,Started System maintenance,23,5,16,1,27,2,214570.0
171056740,sshd,4673,0,Accepted publickey for ubuntu from 10.0.0.50,23,5,27,1,27,2,214581.0
-5853922760334480549,systemd,9384,0,Started Log rotation,23,6,42,1,27,2,214656.0
172823800,proftpd,2643,0,"Connection from 192.168.1.100, user web_upload, command LIST",23,8,6,1,27,2,214740.0
171056740,sudo,4670,0,developer : TTY=pts/2 ; COMMAND=ls -la,23,10,31,1,27,2,214885.0
3439435287861071516,systemd,8376,0,Started Daily backup,23,16,31,1,27,2,215245.0
-5853922760334480549,sudo,4799,0,ubuntu : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l,23,17,56,1,27,2,215330.0
171056740,service,2980,0,Started mysql service,23,20,9,1,27,2,215463.0
172823800,systemd,8948,0,Started System maintenance,23,24,26,1,27,2,215720.0
171056740,sshd,2745,0,Accepted publickey for ci-cd from 192.168.1.100,23,38,47,1,27,2,216581.0
172823800,sshd,6972,0,Accepted publickey for developer from 10.0.0.50,23,38,50,1,27,2,216584.0
-5853922760334480549,service,1343,0,Started postgres service,23,46,32,1,27,2,217046.0
171056740,sudo,4681,0,deploy : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l,23,51,4,1,27,2,217318.0
-5853922760334480549,cron,7800,0,Started Log rotation,23,59,19,1,27,2,217813.0
-5853922760334480549,service,8261,0,Started postgres service,0,4,44,2,28,2,218138.0
172823800,cron,1759,0,Started Log rotation,0,7,10,2,28,2,218284.0
171056740,service,8375,0,Started redis service,0,9,55,2,28,2,218449.0
172823800,sshd,4486,0,Accepted publickey for ci-cd from 192.168.1.100,0,11,46,2,28,2,218560.0
3439435287861071516,systemd,7001,0,Started Daily backup,0,26,41,2,28,2,219455.0
172823800,sudo,6367,0,admin : TTY=pts/0 ; COMMAND=git pull,0,29,29,2,28,2,219623.0
-5853922760334480549,sudo,6340,0,backup : TTY=pts/0 ; COMMAND=docker ps,0,31,48,2,28,2,219762.0
172823800,systemd,7338,0,Started Daily backup,0,52,19,2,28,2,220993.0
3439435287861071516,cron,9642,0,Started Log rotation,1,21,43,2,28,2,222757.0
171056740,service,9125,0,Started cron service,1,32,44,2,28,2,223418.0
-5853922760334480549,cron,7365,0,Started Daily backup,1,58,4,2,28,2,224938.0
-5853922760334480549,sshd,3034,0,Accepted publickey for developer from 192.168.1.100,1,58,12,2,28,2,224946.0
171056740,service,5433,0,Started nginx service,2,7,59,2,28,2,225533.0
-5853922760334480549,service,2933,0,Started postgres service,2,11,42,2,28,2,225756.0
171056740,pure-ftpd,9095,1,Failed password for web_upload from 61.177.172.1,2,18,50,2,28,2,226184.0
171056740,proftpd,9223,1,Failed password for backup from 61.177.172.1,2,18,51,2,28,2,226185.0
171056740,vsftpd,9015,1,Failed password for web_upload from 61.177.172.1,2,18,52,2,28,2,226186.0
